run,ground truth filename,configuration name,errors filename,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus,TrueApplicable,TrueN/A,FalseApplicable,FalseN/A,GradedTA,GradedFA,Correct:TA+TN/A,Errors:FA+FN/A,TA+TNA/TA+TNA+FA+FNA,acc1:TA+TNA/TA+TNA+FA+FNA,grdTA+TNA/grdTA+TNA+grdFA+FNA,acc2:grdTP+TN/grdTP+TN+grdFP+FN,TA/TA+FA+FNA,acc3:TA/TA+FA+FNA,grdTA/grdTA+grdFA+FNA,acc4:grdTA/grdTA+grdFA+FNA
Spread_5_7_1356.csv,May.7.2024_Bryophytes_Typed.csv,78BryophytesRunsForPaper,78BryophytesRunsErrorsForPaper.txt,"[50, 66.2, 78]","[61, 70.8, 78]","[72, 75.8, 78]","[46, 61.2, 78]","[51, 70.5, 78]","[60, 74.3, 78]","[77, 77, 78]","[15, 61.2, 78]","[32, 58.3, 78]","[40, 56.0, 78]","[64, 66.8, 78]","[71, 71.3, 78]","[71, 72.3, 78]","[58, 61.7, 78]","[66, 66.5, 78]","[49, 50.3, 78]","[5, 49.9, 78]","[11, 47.1, 78]","[29, 54.5, 78]","[22, 51.3, 78]","[54, 68.8, 78]","[48, 60.0, 78]","[74, 74.5, 78]","[78, 78, 78]",763,441,619,49,1103.0572981773114,278.9427018226883,1204,668,763+441/763+441+619+49,0.6431623931623932,1103+441/1103+441+278+49,0.8252271512560129,763/763+619+49,0.53319357092942,1103/1103+278+49,0.7713286713286713
Spread_5_7_1952.csv,May.7.2024_Bryophytes_Typed.csv,78BryophytesRunsForPaper,78BryophytesRunsErrorsForPaper.txt,"[48, 64.4, 78]","[56, 67.0, 78]","[67, 72.1, 78]","[49, 62.3, 78]","[46, 69.8, 78]","[58, 72.2, 78]","[75, 75, 78]","[16, 59.4, 78]","[29, 57.7, 78]","[39, 58.0, 78]","[59, 64.9, 78]","[71, 71.2, 78]","[71, 71.6, 78]","[57, 59.7, 78]","[65, 65.5, 78]","[56, 58.6, 78]","[4, 47.4, 78]","[6, 47.1, 78]","[25, 54.3, 78]","[20, 51.6, 78]","[53, 68.5, 78]","[42, 55.4, 78]","[74, 74.4, 78]","[77, 77.0, 78]",722,441,660,49,1084.3522143522475,297.6477856477531,1163,709,722+441/722+441+660+49,0.6212606837606838,1084+441/1084+441+297+49,0.8150721539283805,722/722+660+49,0.5045422781271838,1084/1084+297+49,0.7580419580419581
