run,ground truth filename,configuration name,errors filename,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus,TrueApplicable,TrueN/A,FalseApplicable,FalseN/A,GradedTA,GradedFA,Correct:TA+TN/A,Errors:FA+FN/A,TA+TNA/TA+TNA+FA+FNA,acc1:TA+TNA/TA+TNA+FA+FNA,grdTA+TNA/grdTA+TNA+grdFA+FNA,acc2:grdTP+TN/grdTP+TN+grdFP+FN,TA/TA+FA+FNA,acc3:TA/TA+FA+FNA,grdTA/grdTA+grdFA+FNA,acc4:grdTA/grdTA+grdFA+FNA
Spread_6_11_1050.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[45, 79.8, 100]","[69, 90.8, 100]","[11, 19.2, 28]","[72, 80.3, 100]","[71, 92.7, 100]","[80, 94.8, 100]","[4, 4, 4]","[64, 95.9, 100]","[77, 94.1, 100]","[48, 63.4, 79]","[23, 23.9, 38]","[0, 0, 6]","[99, 99.2, 100]","[79, 86.0, 96]","[18, 21.2, 33]","[6, 6.7, 31]","[8, 55.3, 100]","[9, 61.9, 100]","[15, 37.6, 88]","[33, 66.6, 86]","[18, 29.6, 34]","[81, 88.3, 99]","[96, 96.7, 100]","[100, 100, 100]",1126,551,628,68,1488.0302404407591,265.96975955924313,1677,696,1126+551/1126+551+628+68,0.706700379266751,1488+551/1488+551+265+68,0.8596121416526138,1126/1126+628+68,0.6180021953896817,1488/1488+265+68,0.8171334431630972
post_Spread_6_11_1050.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[59, 86.7, 100]","[71, 91.2, 100]","[11, 19.2, 28]","[72, 80.3, 100]","[71, 92.7, 100]","[80, 94.8, 100]","[4, 4, 4]","[64, 95.9, 100]","[77, 94.1, 100]","[50, 63.8, 79]","[23, 23.9, 38]","[0, 0, 6]","[99, 99.2, 100]","[79, 86.0, 96]","[18, 21.2, 33]","[6, 6.7, 31]","[8, 55.3, 100]","[9, 61.9, 100]","[15, 37.6, 88]","[33, 66.6, 86]","[18, 27.9, 34]","[81, 88.3, 99]","[96, 96.7, 100]","[100, 100, 100]",1144,551,610,68,1493.9025373009274,260.0974626990746,1695,678,1144+551/1144+551+610+68,0.7142857142857143,1493+551/1493+551+260+68,0.8617200674536256,1144/1144+610+68,0.6278814489571899,1493/1493+260+68,0.8198791872597474
Spread_6_11_1110.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[42, 77.1, 100]","[67, 87.3, 100]","[11, 19.2, 28]","[68, 77.8, 100]","[70, 92.2, 100]","[80, 94.9, 100]","[4, 4, 5]","[63, 94.4, 100]","[76, 93.4, 100]","[50, 64.9, 78]","[25, 25.9, 38]","[0, 0, 7]","[99, 99.2, 100]","[80, 86.5, 96]","[18, 20.2, 32]","[7, 7.7, 33]","[8, 55.5, 100]","[12, 62.5, 100]","[13, 36.9, 89]","[29, 65.3, 86]","[17, 28.9, 34]","[83, 88.9, 98]","[97, 97.5, 100]","[100, 100, 100]",1119,545,634,71,1480.20368298492,272.79631701508123,1664,705,1119+545/1119+545+634+71,0.7024060785141409,1480+545/1480+545+272+71,0.855152027027027,1119/1119+634+71,0.6134868421052632,1480/1480+272+71,0.811848601206802
post_Spread_6_11_1110.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[55, 84.1, 100]","[68, 87.8, 100]","[11, 19.2, 28]","[68, 77.8, 100]","[70, 92.2, 100]","[80, 94.9, 100]","[4, 4, 5]","[63, 94.4, 100]","[76, 93.4, 100]","[51, 64.6, 78]","[25, 25.9, 38]","[0, 0, 7]","[99, 99.2, 100]","[80, 86.5, 96]","[18, 20.2, 32]","[7, 7.7, 33]","[8, 55.5, 100]","[12, 62.5, 100]","[13, 36.9, 89]","[29, 65.3, 86]","[17, 27.2, 34]","[83, 88.9, 98]","[97, 97.5, 100]","[100, 100, 100]",1134,545,619,71,1485.8033818205647,267.19661817943654,1679,690,1134+545/1134+545+619+71,0.7087378640776699,1485+545/1485+545+267+71,0.8572635135135135,1134/1134+619+71,0.6217105263157895,1485/1485+267+71,0.8145913329676358
SpreadJun.21.24.1043.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[10, 54.8, 100]","[67, 86.6, 100]","[10, 19.0, 28]","[64, 73.9, 100]","[55, 85.1, 100]","[73, 89.2, 97]","[4, 4, 4]","[49, 91.7, 100]","[81, 92.5, 98]","[28, 47.5, 78]","[18, 18.4, 35]","[0, 0, 4]","[99, 99.2, 100]","[80, 84.0, 94]","[13, 16.4, 36]","[3, 3, 25]","[4, 43.7, 100]","[0, 41.4, 100]","[14, 37.8, 90]","[18, 60.4, 87]","[23, 30.3, 34]","[75, 89.8, 96]","[78, 81.7, 100]","[100, 100, 100]",966,586,783,57,1350.1871762538358,398.8128237461656,1552,840,966+586/966+586+783+57,0.6488294314381271,1350+586/1350+586+398+57,0.8097030531158511,966/966+783+57,0.5348837209302325,1350/1350+398+57,0.7479224376731302
post_SpreadJun.21.24.1043.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[11, 55.4, 100]","[73, 87.9, 100]","[10, 19.0, 28]","[64, 73.9, 100]","[55, 85.1, 100]","[73, 89.2, 97]","[4, 4, 4]","[49, 91.7, 100]","[81, 92.5, 98]","[37, 50.5, 78]","[18, 18.4, 35]","[0, 0, 4]","[99, 99.2, 100]","[80, 84.0, 94]","[13, 16.4, 36]","[3, 3, 25]","[4, 43.7, 100]","[0, 41.4, 100]","[14, 37.8, 90]","[18, 60.4, 87]","[23, 29.7, 34]","[75, 89.8, 96]","[78, 81.7, 100]","[100, 100, 100]",982,586,767,57,1354.479454245072,394.5205457549295,1568,824,982+586/982+586+767+57,0.6555183946488294,1354+586/1354+586+394+57,0.8113759933082393,982/982+767+57,0.5437430786267996,1354/1354+394+57,0.7501385041551246
SpreadJun.26.24.1050.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[10, 54.7, 100]","[65, 85.5, 100]","[10, 19.4, 28]","[64, 74.1, 100]","[54, 84.8, 100]","[75, 89.3, 97]","[4, 4, 4]","[47, 91.1, 100]","[82, 92.7, 98]","[28, 46.6, 78]","[19, 19.2, 35]","[0, 0, 4]","[99, 99.2, 100]","[80, 84.2, 94]","[13, 16.4, 35]","[3, 3, 25]","[4, 44.3, 100]","[0, 41.3, 100]","[13, 36.9, 91]","[20, 60.6, 87]","[23, 30.2, 34]","[75, 89.7, 96]","[76, 79.9, 100]","[100, 100, 100]",964,586,785,57,1346.9953074785935,402.0046925214076,1550,842,964+586/964+586+785+57,0.6479933110367893,1346+586/1346+586+402+57,0.8080301129234629,964/964+785+57,0.5337763012181617,1346/1346+402+57,0.7457063711911357
post_SpreadJun.26.24.1050.csv,First100BryophytesTyped.csv,repeats_with_tolerances,repeats_with_tolerances_errors.txt,"[11, 55.3, 100]","[72, 87.0, 100]","[10, 19.4, 28]","[64, 74.1, 100]","[54, 84.8, 100]","[75, 89.3, 97]","[4, 4, 4]","[47, 91.1, 100]","[82, 92.7, 98]","[37, 50.0, 78]","[19, 19.2, 35]","[0, 0, 4]","[99, 99.2, 100]","[80, 84.2, 94]","[13, 16.4, 35]","[3, 3, 25]","[4, 44.3, 100]","[0, 41.3, 100]","[13, 36.9, 91]","[20, 60.6, 87]","[23, 29.5, 34]","[75, 89.7, 96]","[76, 79.9, 100]","[100, 100, 100]",981,586,768,57,1351.867509712254,397.13249028774726,1567,825,981+586/981+586+768+57,0.6551003344481605,1351+586/1351+586+397+57,0.8101212881639481,981/981+768+57,0.5431893687707641,1351/1351+397+57,0.7484764542936289
